"","subject","filename","word","vowel","start","end","duration","f0_20","f0_50","f0_80","f1_20","f1_40","f1_50","f1_60","f1_80","f2_20","f2_40","f2_50","f2_60","f2_80","f3_20","f3_40","f3_50","f3_60","f3_80","Analyst","Date","Settings","Praat.Version","OS","group","language","time","age","sex","city","country","education","history_welsh","history_other","use_welsh","use_other","proficiency_welsh","proficiency_other","attitudes_welsh","attitudes_other","score_welsh","score_other","dominance","hz.max","f1_norm","f2_norm","f3_norm","syll_type2","unpred","length"
"8836","uk_027","2017-06-28_W_27_s","hip","i",272.2023,272.2523,49.99635,231.9198,227.5155,222.4298,596.8046,594.2252,584.7327,577.089,553.9658,2285.699,2292.708,2281.558,2290.865,2348.994,2774.393,2916.725,2909.812,2891.12,2855.313,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.838343565328075,0.523115436854053,0.766345368205711,"voiceless","predictable","short"
"8837","uk_027","2017-06-28_W_27_s","him","i",279.0942,279.1823,88.08682,217.9379,213.1893,213.186,543.9104,516.9873,510.1342,500.3407,470.4577,2191.007,2213.302,2239.049,2246.202,2151.865,2717.981,2701.769,2699.864,2704.458,2699.928,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.974824556703112,0.504308116067423,0.691458295291571,"short","unpredictable","short"
"8838","uk_027","2017-06-28_W_27_s","hab","a",285.6615,285.7591,97.57065,197.3469,183.5991,169.3087,838.9336,882.9686,884.1973,877.0997,820.5618,1417.536,1426.111,1402.637,1350.942,1288.636,2604.096,2608.857,2586.952,2591.185,2585.718,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.42481815728215,0.0366109302738034,0.648737242642034,"voiced","predictable","long"
"8839","uk_027","2017-06-28_W_27_s","ham","a",287.7034,287.8267,123.298,192.5652,179.0589,161.2638,828.5277,866.2176,848.5005,817.8807,841.7018,1367.508,1396.482,1381.612,1340.982,1281.641,2699.88,2720.027,2720.157,2748.095,2806.722,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.466027711112551,0.0215078273148332,0.698946493150659,"short","unpredictable","short"
"8840","uk_027","2017-06-28_W_27_s","ha:m","a:",289.9308,290.1854,254.6231,200.1744,184.7202,175.7583,767.0909,833.2966,839.0897,852.4854,854.7951,1377.124,1398.797,1412.12,1429.101,1404.862,2772.697,2905.761,2947.005,2929.634,2790.174,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.477180771317774,0.0433490152159397,0.779046294315057,"long","unpredictable","long"
"8841","uk_027","2017-06-28_W_27_s","hep","e",291.871,291.9242,53.19035,258.5438,244.2381,234.2785,857.7885,880.2403,893.6071,894.4762,878.7762,1727.941,1719.832,1707.246,1710.753,1763.853,2972.975,2918.297,2966.362,3007.871,3056.339,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.414232191948988,0.233138439827417,0.785593180087398,"voiceless","predictable","short"
"8842","uk_027","2017-06-28_W_27_s","hi:m","i:",301.5392,301.7322,193.0039,212.7299,202.4443,187.2659,338.3408,344.8587,350.0946,353.8137,357.4849,2514.675,1952.865,1087.578,2530.831,2515.888,3168.213,2739.633,2546.845,3142.675,3094.688,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.35129498138471,-0.217789900533133,0.633112232156899,"long","unpredictable","long"
"8843","uk_027","2017-06-28_W_27_s","hu:m","ɨ:",308.5536,308.7913,237.6596,203.8761,194.484,182.632,378.9631,365.8018,363.741,363.0498,360.2663,2333.351,2349.431,2329.461,2315.597,2335.39,2858.988,2840.197,2856.295,2843.845,2709.111,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.31305630915028,0.543893804264773,0.747782224379971,"long","unpredictable","long"
"8844","uk_027","2017-06-28_W_27_s","hub","ɨ",325.9308,326.0076,76.85992,207.9955,196.1054,186.3785,422.7425,404.1983,400.9677,397.6324,387.3432,2257.587,2272.086,2260.337,2226.777,2068.893,2791.552,2735.649,2562.669,2518.007,2612.725,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.21561750962792,0.513770811132186,0.63930618742964,"voiced","predictable","long"
"8845","uk_027","2017-06-28_W_27_s","ho:m","o:",329.8796,330.0745,194.9336,209.5062,200.5267,190.9663,565.0481,464.8038,450.4463,472.3468,523.4379,1064.546,865.4128,847.4578,843.0464,889.5632,2194.553,2663.81,2676.383,2756.527,2879.566,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.09925951600635,-0.467257340557307,0.682723150010767,"long","unpredictable","long"
"8846","uk_027","2017-06-28_W_27_s","hwm","u",333.9208,334.0201,99.309,211.5478,202.8717,190.9008,486.5313,485.9264,472.9698,475.9855,504.9633,987.9775,975.4105,984.6377,974.0479,897.0095,2606.124,2688.566,2706.965,2814.952,2854.578,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.0504668463884,-0.317224628810004,0.694084975026678,"short","unpredictable","short"
"8847","uk_027","2017-06-28_W_27_s","hib","i",340.7677,340.8437,75.97898,230.2181,223.9164,220.4643,561.6981,536.5834,520.2808,502.4484,460.3803,2141.07,2164.79,2167.993,2155.331,2000.47,2814.15,2817.679,2787.226,2757.854,2630.372,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.95512971923391,0.472058748710187,0.723303729911034,"voiced","predictable","long"
"8848","uk_027","2017-06-28_W_27_s","hom","o",342.5542,342.6554,101.1996,202.838,196.4058,193.5883,848.5959,872.285,873.8843,877.6047,591.9206,1253.566,1843.78,2045.413,1978.811,1491.111,2512.851,2361.078,2634.606,2682.283,2400.001,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.436550398032002,0.413856619014907,0.666990539116845,"short","unpredictable","short"
"8849","uk_027","2017-06-28_W_27_s","hup","ɨ",344.4073,344.4487,41.35832,223.4717,220.4611,215.3615,457.634,452.284,447.6739,441.484,425.4197,2219.142,2206.563,2206.036,2206.499,2213.322,2642.593,2563.093,2573.841,2612.381,2741.075,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.10543331948171,0.489454133748088,0.643656229624509,"voiceless","predictable","short"
"8850","uk_027","2017-06-28_W_27_s","hwb","u",349.044,349.1297,85.67599,227.7519,220.2196,216.9759,681.2261,694.1097,593.978,636.9166,677.7396,892.5347,1763.619,1105.548,730.3045,879.1239,2042.538,2840.493,2341.888,2048.513,2180.16,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.82265610342213,-0.201401966439638,0.549214335578247,"voiced","predictable","long"
"8851","uk_027","2017-06-28_W_27_s","hwm","u",397.8166,397.9506,133.9793,203.5624,195.3776,186.4823,496.8903,495.5967,475.1862,438.8674,378.8456,1021.582,987.8837,979.3451,964.2093,928.7835,2615.731,2540.827,2571.631,2602.113,2481.254,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.04579165783914,-0.322614302092142,0.642797221884929,"short","unpredictable","short"
"8852","uk_027","2017-06-28_W_27_s","ho:m","o:",402.2712,402.4946,223.4675,202.4657,188.5659,174.4945,688.7191,523.1978,492.4561,500.5447,543.2984,1394.726,894.4728,869.27,870.1479,859.592,3102.921,2747.026,2681.757,2752.033,2866.268,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.01009306547849,-0.441844606098043,0.684729070648135,"long","unpredictable","long"
"8853","uk_027","2017-06-28_W_27_s","hom","o",404.4704,404.5584,88.03842,206.9017,191.7117,182.7768,835.7904,841.4817,838.8561,826.4073,706.4853,1238.855,1216.058,1143.309,1025.977,915.3837,2542.001,2593.657,2556.628,2521.766,2838.043,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.477459207011595,-0.16781641659529,0.636946096657784,"short","unpredictable","short"
"8854","uk_027","2017-06-28_W_27_s","hwp","u",409.7474,409.8143,66.90476,236.4889,238.3169,243.5319,652.5826,676.2508,679.1186,672.8018,696.3359,1433.957,1304.735,1314.038,1586.809,1839.905,2334.706,2109.709,2070.11,2035.457,2294.798,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.688702604125604,-0.028638267105161,0.425858639882298,"voiceless","predictable","short"
"8855","uk_027","2017-06-28_W_27_s","hu:m","ɨ:",411.6891,411.9513,262.2824,210.0544,199.4067,193.6937,348.1577,362.2004,361.0782,359.9303,370.9711,2312.343,2331.944,2313.892,2302.894,2257.405,2929.623,2952.846,2934.334,2918.128,2897.54,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.32040382968919,0.537187849173885,0.774737404926195,"long","unpredictable","long"
"8856","uk_027","2017-06-28_W_27_s","hib","i",416.798,416.8955,97.45376,220.7193,215.5445,210.3337,539.3276,507.8357,500.9641,488.1214,451.7492,2015.448,2176.455,2171.278,2158.261,2094.138,2635.638,2750.568,2750.65,2742.869,2681.847,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.992963943231075,0.473572828207667,0.710094141305647,"voiced","predictable","long"
"8857","uk_027","2017-06-28_W_27_s","hep","e",421.6575,421.7239,66.31022,218.0442,209.4477,206.4782,848.6662,833.9108,828.2013,823.7083,815.7432,1689.02,1687.818,1669.601,1669.391,1674.693,2950.452,2796.547,2771.729,2737.318,2414.149,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.490242144282453,0.210841569646817,0.717728207121033,"voiceless","predictable","short"
"8858","uk_027","2017-06-28_W_27_s","ham","a",448.9602,449.0627,102.4953,217.7967,202.9651,189.9428,872.3004,814.6736,802.5469,811.9957,851.1921,1466.989,1448.738,1427.76,1378.379,1250.787,2649.679,2663.233,2644.45,2722.958,2751.401,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.521708089397766,0.0543636764859103,0.670719998099626,"short","unpredictable","short"
"8859","uk_027","2017-06-28_W_27_s","him","i",789.2369,789.3487,111.7931,250.2411,229.8891,217.0001,660.1541,608.6387,575.7557,553.7305,489.3353,2257.186,2210.147,2263.546,2266.629,2138.439,2861.873,2784.336,2777.27,2786.943,2618.73,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.853814946279797,0.515189504117052,0.719725324742312,"short","unpredictable","short"
"8860","uk_027","2017-06-28_W_27_s","hem","e",796.8516,796.9954,143.757,234.1229,215.4276,201.8463,863.8893,863.3598,824.1932,804.3921,778.2342,1591.738,1745.619,1722.358,1706.581,1705.253,2857.537,3127.974,3118.799,2618.591,2590.841,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.495093416615822,0.241951176111338,0.835704885737402,"short","unpredictable","short"
"8861","uk_027","2017-06-28_W_27_s","hup","ɨ",804.8506,804.9128,62.23228,253.9993,261.199,260.7447,545.765,554.6721,557.6056,553.176,535.0697,2257.195,2248.223,2254.087,2277.936,2309.817,2779.348,2770.312,2789.426,2810.674,2911.765,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.88584648262436,0.511001906840901,0.724092733820236,"voiceless","predictable","short"
"8862","uk_027","2017-06-28_W_27_s","hip","i",809.255,809.3174,62.44495,261.3652,254.1272,247.5649,670.3508,640.6386,629.0443,623.4555,637.4528,2153.72,2201.223,1758.235,1669.279,2230.687,2823.177,2788.195,2459.359,2394.902,2899.414,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.76529670158865,0.262567358879877,0.59815764080484,"voiceless","predictable","short"
"8863","uk_027","2017-06-28_W_27_s","hob","o",811.2472,811.3679,120.6538,195.4271,190.5338,185.2975,758.5806,768.6498,749.4483,764.6306,711.8353,1097.06,1106.407,1105.706,1092.425,1013.189,2785.586,2671.861,2584.398,2729.804,2952.563,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.590161049217927,-0.201259061101519,0.647749492747848,"voiced","predictable","long"
"8864","uk_027","2017-06-28_W_27_s","hwb","u",820.374,820.4522,78.23063,233.2261,227.6762,228.4511,586.0978,565.6003,575.4032,575.727,508.8267,1052.893,1082.072,1110.078,1147.75,987.3786,2472.158,2155.453,2146.281,2384.407,2575.341,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.85442737261124,-0.197312822954039,0.461993470842845,"voiced","predictable","long"
"8865","uk_027","2017-06-28_W_27_s","hep","e",822.2684,822.3261,57.76198,225.8513,216.4515,209.4905,916.4906,900.492,878.6617,863.19,876.493,1691.473,1729.374,1741.421,1752.197,1781.716,2718.954,3125.937,2974.525,2830.178,2667.97,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.431098430627331,0.252958340522615,0.788341256304702,"voiceless","predictable","short"
"8866","uk_027","2017-06-28_W_27_s","hub","ɨ",844.5538,844.6545,100.6813,226.331,215.4091,207.5669,454.477,443.9988,439.1501,432.8441,420.5207,2210.815,1777.038,1801.983,1901.327,2248.013,2833.421,2729.472,2699.911,2586.701,2621.147,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.12465711698612,0.287144619099669,0.691475703424318,"voiced","predictable","long"
"8867","uk_027","2017-06-28_W_27_s","hop","o",864.8691,864.9318,62.72257,296.2776,294.5204,288.0797,886.2477,874.1984,873.1852,871.5203,858.1704,2372.799,2122.248,1626.854,2214.572,1246.874,2828.406,2686.574,2555.289,2709.161,2705.099,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.437350709682242,0.184904982420803,0.636422222725314,"voiceless","predictable","short"
"8868","uk_027","2017-06-28_W_27_s","hi:m","i:",876.8034,876.9934,189.9591,227.2438,211.9074,189.0068,414.2769,400.0508,388.7671,394.7975,373.372,1873.72,654.8382,1624.302,2022.996,1783.475,2490.716,2577.536,2554.386,2551.305,2562.605,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-1.24651793539755,0.183335078962378,0.636068775584587,"long","unpredictable","long"
"8869","uk_027","2017-06-28_W_27_s","hwm","u",826.9336,827.0182,84.54955,230.8158,224.7779,217.4719,621.627,670.8455,603.6149,511.3857,754.5442,961.8336,826.8531,807.5566,812.8238,959.2991,2581.878,2337.198,2198.957,2172.282,2741.601,NA,"Fri Apr 27 20:24:26 2018","Max formant: 5500 Hz, Number of formants: 5, Window length: 0.025 s","6.0.36","OSX","WE","welsh",42914.09737,"26","F","Llangefni/Ynys Mon","Cymru","College (B.A., B.S.)","44.038",33.142,41.42,13.08,54.48,54.48,54.48,18.16,"194.418",118.862,"75.556",5500,-0.80656197325083,-0.515485239542173,0.486240050958839,"short","unpredictable","short"
